model_alias,password_id,family,condition,group_id,password,expected_structural_label,structure_type,template_id,template_group,template_text,logp_yes_group,logp_no_group,p_yes_norm,p_no_norm
qwen25_1p5b,E2_010,gaming,control,gaming_05,fortnitebookshelf,uncertain,matched_offtopic_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.913865044257871,-1.2247416140941212,0.5770992074531349,0.4229007925468651
qwen25_1p5b,E2_010,gaming,control,gaming_05,fortnitebookshelf,uncertain,matched_offtopic_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.8782068867076163,-2.008312802053895,0.5324806735745009,0.4675193264254991
qwen25_1p5b,E2_010,gaming,control,gaming_05,fortnitebookshelf,uncertain,matched_offtopic_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.3098605287311843,-1.5884793616228703,0.7822145795092552,0.21778542049074473
qwen25_1p5b,E2_010,gaming,control,gaming_05,fortnitebookshelf,uncertain,matched_offtopic_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.799990783045361,-1.0722249028347415,0.5676412956882809,0.43235870431171913
qwen25_1p5b,E2_010,gaming,control,gaming_05,fortnitebookshelf,uncertain,matched_offtopic_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-2.0442909006755343,-0.5141264214530774,0.1779696217877349,0.8220303782122651
qwen25_1p5b,E2_010,gaming,control,gaming_05,fortnitebookshelf,uncertain,matched_offtopic_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.4249138421450225,-0.4598000619218422,0.27585549999827313,0.7241445000017269
qwen25_1p5b,E2_010,gaming,control,gaming_05,fortnitebookshelf,uncertain,matched_offtopic_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.9233900749659109,-0.824397265461082,0.47527198799650594,0.5247280120034941
qwen25_1p5b,E2_010,gaming,control,gaming_05,fortnitebookshelf,uncertain,matched_offtopic_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-1.3955276327319628,-0.5193587764537214,0.29397231460339196,0.7060276853966081
qwen25_1p5b,E2_011,tech_web,linked,tech_web_06,dockercontainer,yes,semantic_association,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.482539028342465,-0.6895076566917886,0.3115181460390945,0.6884818539609054
qwen25_1p5b,E2_011,tech_web,linked,tech_web_06,dockercontainer,yes,semantic_association,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.3436212680956112,-1.1768259111220398,0.458397566767814,0.5416024332321859
qwen25_1p5b,E2_011,tech_web,linked,tech_web_06,dockercontainer,yes,semantic_association,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.7068399601550402,-1.1521506095917606,0.6095237221241034,0.3904762778758966
qwen25_1p5b,E2_011,tech_web,linked,tech_web_06,dockercontainer,yes,semantic_association,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.656454563494585,-1.932255593823844,0.5685164913905892,0.43148350860941065
qwen25_1p5b,E2_011,tech_web,linked,tech_web_06,dockercontainer,yes,semantic_association,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.18889706289835975,-1.8941907244698042,0.8462248536021825,0.1537751463978176
qwen25_1p5b,E2_011,tech_web,linked,tech_web_06,dockercontainer,yes,semantic_association,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.640952192922083,-1.2881008468582904,0.6563676309999249,0.34363236900007504
qwen25_1p5b,E2_011,tech_web,linked,tech_web_06,dockercontainer,yes,semantic_association,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-1.8549608831529767,-0.5410832147739465,0.21183869331149383,0.7881613066885061
qwen25_1p5b,E2_011,tech_web,linked,tech_web_06,dockercontainer,yes,semantic_association,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.2492607580963981,-0.5191160735490038,0.325162978192716,0.674837021807284
qwen25_1p5b,E2_011,tech_web,linked,tech_web_06,dockercontainer,yes,semantic_association,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.5238138600247211,-1.0873404406031801,0.6372681296636494,0.3627318703363506
qwen25_1p5b,E2_011,tech_web,linked,tech_web_06,dockercontainer,yes,semantic_association,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.830618991926191,-0.7238651536318265,0.47333685756442606,0.5266631424355739
qwen25_1p5b,E2_012,tech_web,control,tech_web_06,dockerbicycle,uncertain,matched_offtopic_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.4614153013442237,-0.6892449239920525,0.3160097971723792,0.6839902028276209
qwen25_1p5b,E2_012,tech_web,control,tech_web_06,dockerbicycle,uncertain,matched_offtopic_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.2958723334825824,-1.1893691138878637,0.4733993344858599,0.5266006655141401
qwen25_1p5b,E2_012,tech_web,control,tech_web_06,dockerbicycle,uncertain,matched_offtopic_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.6676871642640652,-1.1486061019317853,0.6179648450258074,0.38203515497419266
qwen25_1p5b,E2_012,tech_web,control,tech_web_06,dockerbicycle,uncertain,matched_offtopic_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.7049957607525328,-1.9027649744880781,0.5492817795813613,0.4507182204186387
qwen25_1p5b,E2_012,tech_web,control,tech_web_06,dockerbicycle,uncertain,matched_offtopic_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.11959726775242974,-2.369389087720154,0.904632576406454,0.09536742359354601
qwen25_1p5b,E2_012,tech_web,control,tech_web_06,dockerbicycle,uncertain,matched_offtopic_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.6670007963023326,-1.254533281653437,0.64279878318836,0.35720121681164
qwen25_1p5b,E2_012,tech_web,control,tech_web_06,dockerbicycle,uncertain,matched_offtopic_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-1.9859236975543046,-0.45224221429012873,0.17745567924466846,0.8225443207553315
qwen25_1p5b,E2_012,tech_web,control,tech_web_06,dockerbicycle,uncertain,matched_offtopic_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.2509783493566484,-0.4957123833667487,0.31967495747817787,0.6803250425218221
qwen25_1p5b,E2_012,tech_web,control,tech_web_06,dockerbicycle,uncertain,matched_offtopic_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.4996031032324243,-1.2109469516713487,0.6706980331624398,0.3293019668375601
qwen25_1p5b,E2_012,tech_web,control,tech_web_06,dockerbicycle,uncertain,matched_offtopic_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.9742562142406569,-0.6692872017855318,0.4243432184548087,0.5756567815451913
qwen25_1p5b,E2_013,tech_web,linked,tech_web_07,kubernetespod,yes,semantic_association,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.2317912241900304,-0.6895789574718693,0.36767310287644084,0.6323268971235592
qwen25_1p5b,E2_013,tech_web,linked,tech_web_07,kubernetespod,yes,semantic_association,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-0.8056733601996318,-1.0163692740139052,0.5524799776554631,0.44752002234453697
qwen25_1p5b,E2_013,tech_web,linked,tech_web_07,kubernetespod,yes,semantic_association,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.5832248152420855,-1.1558958451949464,0.6393792726539161,0.36062072734608386
qwen25_1p5b,E2_013,tech_web,linked,tech_web_07,kubernetespod,yes,semantic_association,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-1.312976468223232,-1.5908115190489729,0.5690153780871571,0.43098462191284287
